Date,GPPObs,TERObs,NEEObs,GPPAss,TERAss,NEPAss
2011-11-30 00:00:00,2.39,-2.53,-0.14,1.9127,-1.9148,-0.0021
2011-12-01 00:00:00,1.8,-2.18,-0.38,1.0176,-1.6306,-0.613
2011-12-02 00:00:00,1.53,-1.77,-0.22,1.5303,-1.7542,-0.2239
2011-12-03 00:00:00,1.98,-2.06,0.05,1.9831,-1.9341,0.049
2011-12-04 00:00:00,2.29,-2.14,0.25,2.291,-2.0416,0.2494
2011-12-05 00:00:00,2.68,-2.21,0.41,2.6752,-2.2618,0.4134
2011-12-06 00:00:00,1.91,-2.09,-0.19,1.883,-1.8835,-0.0005
2011-12-07 00:00:00,1.44,-1.98,-0.29,1.4446,-1.7366,-0.292
2011-12-08 00:00:00,1.89,-1.92,-0.01,1.8909,-1.8977,-0.0068
2011-12-09 00:00:00,2.17,-1.96,0.21,1.9336,-1.9202,0.0134
2011-12-10 00:00:00,2.6,-2.0,0.6,2.3987,-2.1213,0.2774
2011-12-11 00:00:00,3.29,-1.9,1.38,1.6146,-1.7939,-0.1793
2011-12-12 00:00:00,1.82,-2.03,-0.2,1.5889,-1.7855,-0.1966
2011-12-13 00:00:00,3.05,-2.11,0.94,1.5993,-1.7895,-0.1902
2011-12-14 00:00:00,1.68,-1.97,-0.14,1.6803,-1.8234,-0.1431
2011-12-15 00:00:00,0.74,-1.84,-0.76,0.7372,-1.4946,-0.7574
2011-12-16 00:00:00,0.68,-2.31,-0.79,0.6753,-1.4686,-0.7933
2011-12-17 00:00:00,1.04,-1.7,-0.58,1.0386,-1.618,-0.5794
2011-12-18 00:00:00,2.73,-1.73,0.99,1.6949,-1.8208,-0.1259
2011-12-19 00:00:00,2.97,-1.91,1.06,2.1019,-2.0062,0.0957
2011-12-20 00:00:00,2.88,-1.73,1.14,1.8183,-1.8953,-0.077
2011-12-21 00:00:00,3.5,-2.26,1.23,1.939,-1.9399,-0.0009
2011-12-22 00:00:00,2.4,-1.94,0.46,2.0696,-2.0039,0.0657
2011-12-23 00:00:00,1.67,-2.09,-0.16,1.6684,-1.8247,-0.1563
2011-12-24 00:00:00,1.75,-1.97,-0.1,1.7506,-1.85,-0.0994
2011-12-25 00:00:00,0.8,-1.86,-0.71,0.7975,-1.5088,-0.7113
2011-12-26 00:00:00,1.1,-1.79,-0.52,1.1031,-1.6249,-0.5218
2011-12-27 00:00:00,1.74,-1.78,-0.08,1.7442,-1.828,-0.0838
2011-12-28 00:00:00,1.79,-2.05,-0.08,1.7922,-1.8765,-0.0843
2011-12-29 00:00:00,1.82,-1.94,-0.03,1.8207,-1.8532,-0.0325
2011-12-30 00:00:00,1.16,-1.7,-0.48,1.1649,-1.6421,-0.4772
2011-12-31 00:00:00,0.83,-1.59,-0.7,0.8253,-1.5249,-0.6996
2012-01-01 00:00:00,2.01,-1.62,0.29,2.0108,-1.7212,0.2896
2012-01-02 00:00:00,2.67,-1.85,0.81,2.1302,-1.6984,0.4318
2012-01-03 00:00:00,1.75,-1.63,0.13,1.7523,-1.6263,0.126
2012-01-04 00:00:00,1.78,-1.59,0.19,1.4935,-1.5727,-0.0792
2012-01-05 00:00:00,2.14,-1.9,0.24,1.5533,-1.5775,-0.0242
2012-01-06 00:00:00,2.12,-1.74,0.38,2.0524,-1.684,0.3684
2012-01-07 00:00:00,2.48,-2.03,0.46,2.0661,-1.6814,0.3847
2012-01-08 00:00:00,2.19,-1.69,0.5,1.7341,-1.6795,0.0546
2012-01-09 00:00:00,2.47,-1.95,0.52,1.6149,-1.6918,-0.0769
2012-01-10 00:00:00,2.47,-1.94,0.53,2.1708,-1.7359,0.4349
2012-01-11 00:00:00,2.4,-1.86,0.54,2.0728,-1.68,0.3928
2012-01-12 00:00:00,2.58,-1.78,0.8,1.9146,-1.6467,0.2679
2012-01-13 00:00:00,1.96,-1.72,0.24,1.9627,-1.7188,0.2439
2012-01-14 00:00:00,1.79,-1.89,-0.1,1.5702,-1.6877,-0.1175
2012-01-15 00:00:00,1.53,-1.86,-0.33,1.8657,-1.6585,0.2072
2012-01-16 00:00:00,3.14,-1.86,1.29,1.8596,-1.6528,0.2068
2012-01-17 00:00:00,3.04,-2.03,1.0,2.3304,-1.7393,0.5911
2012-01-18 00:00:00,2.59,-1.93,0.66,1.9625,-1.7416,0.2209
2012-01-19 00:00:00,2.62,-2.31,0.31,1.7603,-1.7208,0.0395
2012-01-20 00:00:00,2.0,-2.23,0.33,1.9978,-1.6725,0.3253
2012-01-21 00:00:00,1.55,-1.44,-0.03,1.5528,-1.5852,-0.0324
2012-01-22 00:00:00,1.2,-1.84,-0.36,1.1965,-1.5596,-0.3631
2012-01-23 00:00:00,1.13,-1.62,-0.42,1.1313,-1.5496,-0.4183
2012-01-24 00:00:00,1.13,-2.24,-0.43,1.1253,-1.5505,-0.4252
2012-01-25 00:00:00,1.13,-1.97,-0.43,1.1317,-1.56,-0.4283
2012-01-26 00:00:00,2.26,-1.65,0.61,1.6965,-1.6054,0.0911
2012-01-27 00:00:00,2.81,-1.96,0.85,2.2476,-1.709,0.5386
2012-01-28 00:00:00,2.85,-1.89,0.96,1.854,-1.728,0.126
2012-01-29 00:00:00,3.42,-2.4,1.02,2.1149,-1.6999,0.415
2012-01-30 00:00:00,3.06,-2.01,1.05,1.7951,-1.6491,0.146
2012-01-31 00:00:00,3.41,-2.32,1.08,2.6461,-1.7854,0.8607
2012-02-01 00:00:00,3.04,-1.9,1.14,2.2045,-1.6885,0.516
2012-02-02 00:00:00,2.69,-1.5,1.19,1.5838,-1.5646,0.0192
2012-02-03 00:00:00,3.27,-1.67,1.6,1.4993,-1.5932,-0.0939
2012-02-04 00:00:00,3.06,-2.03,1.03,2.3062,-1.7099,0.5963
2012-02-05 00:00:00,2.54,-2.08,0.47,2.2481,-1.7307,0.5174
2012-02-06 00:00:00,2.54,-2.21,0.32,2.3058,-1.745,0.5608
2012-02-07 00:00:00,1.38,-2.01,-0.16,1.3837,-1.5392,-0.1555
2012-02-08 00:00:00,1.13,-1.61,-0.37,1.129,-1.5021,-0.3731
2012-02-09 00:00:00,1.47,-1.5,-0.07,1.4687,-1.5337,-0.065
2012-02-10 00:00:00,1.42,-1.85,-0.1,1.4237,-1.5285,-0.1048
2012-02-11 00:00:00,2.39,-2.21,0.18,1.7774,-1.5968,0.1806
2012-02-12 00:00:00,2.2,-1.75,0.45,2.1534,-1.6863,0.4671
2012-02-13 00:00:00,3.13,-2.24,0.89,1.8866,-1.7113,0.1753
2012-02-14 00:00:00,3.05,-2.26,0.79,1.9965,-1.7168,0.2797
2012-02-15 00:00:00,2.62,-2.11,0.51,2.115,-1.6601,0.4549
2012-02-16 00:00:00,2.41,-2.18,0.24,1.8981,-1.6184,0.2797
2012-02-17 00:00:00,1.79,-1.35,0.44,2.2463,-1.6764,0.5699
2012-02-18 00:00:00,2.67,-1.96,0.72,1.8317,-1.6061,0.2256
2012-02-19 00:00:00,3.01,-1.67,1.34,2.0399,-1.6567,0.3832
2012-02-20 00:00:00,2.58,-1.89,0.69,1.7899,-1.6618,0.1281
2012-02-21 00:00:00,2.39,-2.16,0.23,2.0785,-1.7534,0.3251
2012-02-22 00:00:00,2.64,-1.88,0.76,2.6426,-1.8779,0.7647
2012-02-23 00:00:00,2.27,-1.78,0.49,2.2651,-1.7771,0.488
2012-02-24 00:00:00,1.81,-1.93,0.06,1.8088,-1.7469,0.0619
2012-02-25 00:00:00,1.75,-1.8,0.05,1.7481,-1.7023,0.0458
2012-02-26 00:00:00,2.86,-1.72,1.14,1.8053,-1.6556,0.1497
2012-02-27 00:00:00,3.09,-1.8,1.29,1.6225,-1.6114,0.0111
2012-02-28 00:00:00,3.12,-1.8,1.31,1.5612,-1.6255,-0.0643
2012-02-29 00:00:00,3.28,-1.84,1.44,2.1571,-1.7264,0.4307
2012-03-01 00:00:00,3.22,-1.88,1.34,2.3548,-1.8036,0.5512
2012-03-02 00:00:00,2.71,-1.92,0.79,1.9676,-1.7594,0.2082
2012-03-03 00:00:00,1.77,-1.7,0.07,1.7749,-1.7033,0.0716
2012-03-04 00:00:00,2.14,-1.91,0.24,2.0787,-1.7498,0.3289
2012-03-05 00:00:00,2.0,-1.92,0.08,1.7754,-1.75,0.0254
2012-03-06 00:00:00,2.8,-2.22,0.59,2.4921,-1.8065,0.6856
2012-03-07 00:00:00,1.98,-1.7,0.27,1.9784,-1.7038,0.2746
2012-03-08 00:00:00,1.74,-1.66,0.08,1.7404,-1.6566,0.0838
2012-03-09 00:00:00,2.51,-1.75,0.76,2.0432,-1.7082,0.335
2012-03-10 00:00:00,2.11,-1.69,0.42,2.059,-1.702,0.357
2012-03-11 00:00:00,2.27,-1.73,0.54,2.4052,-1.7829,0.6223
2012-03-12 00:00:00,4.12,-1.87,2.24,2.2046,-1.7328,0.4718
2012-03-13 00:00:00,3.54,-2.11,1.42,2.6363,-1.8256,0.8107
2012-03-14 00:00:00,3.62,-2.57,1.05,3.3026,-2.0242,1.2784
2012-03-15 00:00:00,3.22,-2.54,0.68,2.8311,-1.9396,0.8915
2012-03-16 00:00:00,4.39,-2.37,2.02,2.8151,-1.9522,0.8629
2012-03-17 00:00:00,3.91,-2.51,1.39,2.8116,-1.9306,0.881
2012-03-18 00:00:00,3.99,-2.17,1.81,3.5169,-2.0652,1.4517
2012-03-19 00:00:00,3.98,-2.04,1.94,2.4666,-1.813,0.6536
2012-03-20 00:00:00,3.69,-1.96,1.73,1.9765,-1.7273,0.2492
2012-03-21 00:00:00,4.3,-2.24,2.06,3.0331,-1.8961,1.137
2012-03-22 00:00:00,3.94,-2.42,1.52,3.4364,-2.0134,1.423
2012-03-23 00:00:00,4.1,-1.96,2.15,2.7884,-1.8528,0.9356
2012-03-24 00:00:00,3.66,-1.93,1.74,3.4384,-2.0357,1.4027
2012-03-25 00:00:00,3.72,-2.06,1.66,3.8049,-2.155,1.6499
2012-03-26 00:00:00,4.01,-2.23,1.78,4.006,-2.2255,1.7805
2012-03-27 00:00:00,3.02,-2.07,0.94,4.2192,-2.3157,1.9035
2012-03-28 00:00:00,4.53,-2.46,2.08,4.5349,-2.458,2.0769
2012-03-29 00:00:00,3.88,-2.69,1.19,4.1268,-2.2282,1.8986
2012-03-30 00:00:00,3.49,-2.18,1.31,3.6025,-2.0483,1.5542
2012-03-31 00:00:00,3.52,-2.09,1.43,3.7641,-2.0706,1.6935
2012-04-01 00:00:00,3.88,-2.24,1.63,4.3462,-2.3199,2.0263
2012-04-02 00:00:00,4.6,-2.4,2.2,4.5732,-2.4223,2.1509
2012-04-03 00:00:00,3.89,-2.21,1.68,3.8334,-2.0835,1.7499
2012-04-04 00:00:00,3.42,-2.04,1.38,3.6057,-2.1265,1.4792
2012-04-05 00:00:00,4.61,-2.32,2.29,4.6127,-2.3194,2.2933
2012-04-06 00:00:00,4.49,-2.32,2.17,4.4949,-2.3225,2.1724
2012-04-07 00:00:00,4.8,-2.4,2.4,4.7975,-2.4016,2.3959
2012-04-08 00:00:00,4.59,-2.87,2.27,4.593,-2.322,2.271
2012-04-09 00:00:00,4.15,-2.16,1.89,4.1513,-2.2629,1.8884
2012-04-10 00:00:00,5.07,-2.5,2.57,5.0685,-2.4998,2.5687
2012-04-11 00:00:00,3.79,-2.45,1.34,4.828,-2.3701,2.4579
2012-04-12 00:00:00,4.61,-2.27,2.34,4.6061,-2.2671,2.339
2012-04-13 00:00:00,3.1,-2.28,0.82,3.4648,-2.1818,1.283
2012-04-14 00:00:00,4.62,-2.3,2.32,4.6191,-2.2975,2.3216
2012-04-15 00:00:00,4.23,-2.33,1.91,4.4441,-2.2328,2.2113
2012-04-16 00:00:00,3.77,-2.25,1.52,4.8141,-2.3506,2.4635
2012-04-17 00:00:00,3.54,-2.34,1.2,4.7799,-2.3355,2.4444
2012-04-18 00:00:00,4.15,-2.43,1.71,4.6396,-2.2688,2.3708
2012-04-19 00:00:00,3.36,-2.0,1.36,5.1193,-2.4427,2.6766
2012-04-20 00:00:00,3.85,-2.18,1.66,4.2018,-2.2291,1.9727
2012-04-21 00:00:00,3.78,-2.37,1.42,4.6633,-2.2802,2.3831
2012-04-22 00:00:00,5.21,-2.54,2.67,5.2065,-2.5366,2.6699
2012-04-23 00:00:00,5.36,-2.83,2.53,5.361,-2.8293,2.5317
2012-04-24 00:00:00,4.92,-2.63,2.29,4.9174,-2.6277,2.2897
2012-04-25 00:00:00,4.84,-2.37,2.47,4.8399,-2.3662,2.4737
2012-04-26 00:00:00,5.11,-2.4,2.71,5.1093,-2.4033,2.706
2012-04-27 00:00:00,5.52,-2.65,2.87,5.5158,-2.6467,2.8691
2012-04-28 00:00:00,5.65,-2.72,2.92,5.6461,-2.7222,2.9239
2012-04-29 00:00:00,4.94,-2.64,2.3,4.9361,-2.6357,2.3004
2012-04-30 00:00:00,5.14,-2.56,2.59,4.4491,-2.4637,1.9854
2012-05-01 00:00:00,5.0,-2.5,2.5,5.1357,-2.4262,2.7095
2012-05-02 00:00:00,5.04,-2.42,2.62,5.4859,-2.4754,3.0105
2012-05-03 00:00:00,5.34,-2.51,2.83,5.0286,-2.5553,2.4733
2012-05-04 00:00:00,5.57,-2.71,2.86,5.7265,-2.7821,2.9444
2012-05-05 00:00:00,5.22,-2.41,2.81,5.8456,-2.8171,3.0285
2012-05-06 00:00:00,4.8,-2.33,2.47,5.7718,-2.9351,2.8367
2012-05-07 00:00:00,5.67,-2.91,2.75,5.6655,-2.9108,2.7547
2012-05-08 00:00:00,3.36,-2.57,0.79,3.3606,-2.5696,0.791
2012-05-09 00:00:00,5.64,-2.5,3.14,5.64,-2.5008,3.1392
2012-05-10 00:00:00,5.71,-2.56,3.15,5.7109,-2.5644,3.1465
2012-05-11 00:00:00,5.58,-2.54,3.05,5.5814,-2.5351,3.0463
2012-05-12 00:00:00,5.86,-2.65,3.21,5.8602,-2.6507,3.2095
2012-05-13 00:00:00,5.34,-2.6,2.74,4.1226,-2.5592,1.5634
2012-05-14 00:00:00,5.73,-2.96,2.77,5.0365,-2.3727,2.6638
2012-05-15 00:00:00,5.74,-2.51,3.23,5.7431,-2.5105,3.2326
2012-05-16 00:00:00,5.92,-2.74,3.18,5.922,-2.7434,3.1786
2012-05-17 00:00:00,5.94,-2.84,3.1,5.9417,-2.8448,3.0969
2012-05-18 00:00:00,6.02,-2.87,3.15,6.0238,-2.8727,3.1511
2012-05-19 00:00:00,5.37,-2.57,2.79,5.613,-2.4472,3.1658
2012-05-20 00:00:00,5.33,-2.51,2.82,3.6192,-2.2958,1.3234
2012-05-21 00:00:00,4.93,-2.44,2.49,5.6861,-2.4695,3.2166
2012-05-22 00:00:00,4.5,-2.3,2.2,5.7537,-2.4985,3.2552
2012-05-23 00:00:00,5.02,-2.47,2.55,5.018,-2.4684,2.5496
2012-05-24 00:00:00,5.16,-2.41,2.75,5.1578,-2.4089,2.7489
2012-05-25 00:00:00,4.22,-2.88,1.78,4.2204,-2.4441,1.7763
2012-05-26 00:00:00,4.79,-3.04,1.75,5.7954,-2.5147,3.2807
2012-05-27 00:00:00,4.9,-2.78,2.12,5.9279,-2.5908,3.3371
2012-05-28 00:00:00,5.63,-2.98,2.65,5.9696,-2.6129,3.3567
2012-05-29 00:00:00,6.18,-2.69,3.48,6.1758,-2.6912,3.4846
2012-05-30 00:00:00,3.66,-2.44,1.22,3.6597,-2.442,1.2177
2012-05-31 00:00:00,4.93,-3.14,1.79,5.5188,-2.5007,3.0181
2012-06-01 00:00:00,4.94,-2.66,2.28,5.4822,-2.4942,2.988
2012-06-02 00:00:00,4.83,-2.8,2.03,5.8965,-2.4944,3.4021
2012-06-03 00:00:00,4.32,-2.56,1.76,6.2579,-2.5986,3.6593
2012-06-04 00:00:00,6.01,-3.21,3.38,6.0087,-2.6264,3.3823
2012-06-05 00:00:00,5.59,-3.23,2.89,5.5868,-2.7,2.8868
2012-06-06 00:00:00,3.93,-2.62,1.31,3.9308,-2.6206,1.3102
2012-06-07 00:00:00,5.21,-2.67,2.54,5.8314,-2.7922,3.0392
2012-06-08 00:00:00,6.05,-3.0,3.05,6.0455,-2.9956,3.0499
2012-06-09 00:00:00,5.99,-3.06,2.94,5.9938,-3.0565,2.9373
2012-06-10 00:00:00,5.88,-2.78,2.89,5.8771,-2.9887,2.8884
2012-06-11 00:00:00,4.72,-2.75,1.97,6.3942,-2.8259,3.5683
2012-06-12 00:00:00,4.36,-2.76,1.6,6.5258,-2.965,3.5608
2012-06-13 00:00:00,4.68,-2.77,1.9,6.4013,-2.9639,3.4374
2012-06-14 00:00:00,4.67,-2.77,1.9,6.781,-2.9127,3.8683
2012-06-15 00:00:00,5.64,-2.73,2.91,6.9177,-2.9839,3.9338
2012-06-16 00:00:00,5.92,-2.82,3.1,7.0451,-2.9231,4.122
2012-06-17 00:00:00,3.65,-2.75,0.9,4.5649,-2.7171,1.8478
2012-06-18 00:00:00,3.87,-2.69,1.19,5.3349,-2.8371,2.4978
2012-06-19 00:00:00,5.52,-2.86,2.67,5.5225,-2.8554,2.6671
2012-06-20 00:00:00,5.54,-3.17,2.37,7.04,-2.8925,4.1475
2012-06-21 00:00:00,7.25,-3.02,4.24,7.2533,-3.0181,4.2352
2012-06-22 00:00:00,5.83,-2.8,3.03,5.8336,-2.8003,3.0333
2012-06-23 00:00:00,5.52,-2.78,2.75,5.5246,-2.7796,2.745
2012-06-24 00:00:00,6.05,-2.93,3.12,6.0494,-2.9319,3.1175
2012-06-25 00:00:00,7.26,-3.01,4.25,7.2626,-3.0083,4.2543
2012-06-26 00:00:00,5.84,-3.03,2.81,5.8399,-3.0306,2.8093
2012-06-27 00:00:00,6.14,-2.9,3.24,6.1395,-2.9043,3.2352
2012-06-28 00:00:00,6.21,-3.04,3.17,6.2073,-3.0357,3.1716
2012-06-29 00:00:00,6.3,-3.32,2.98,6.3034,-3.3217,2.9817
2012-06-30 00:00:00,5.34,-3.47,1.87,5.3395,-3.4728,1.8667
2012-07-01 00:00:00,5.87,-3.35,2.51,5.8682,-3.3542,2.514
2012-07-02 00:00:00,5.85,-3.44,2.41,5.8466,-3.4402,2.4064
2012-07-03 00:00:00,5.53,-3.51,2.01,5.5251,-3.5107,2.0144
2012-07-04 00:00:00,5.1,-3.57,1.52,5.0977,-3.5743,1.5234
2012-07-05 00:00:00,5.85,-3.46,2.39,5.8494,-3.4624,2.387
2012-07-06 00:00:00,4.87,-3.48,1.4,4.8749,-3.4795,1.3954
2012-07-07 00:00:00,6.33,-3.26,3.07,6.3284,-3.256,3.0724
2012-07-08 00:00:00,5.61,-3.42,2.19,5.6119,-3.4216,2.1903
2012-07-09 00:00:00,5.2,-3.5,1.7,5.1974,-3.4993,1.6981
2012-07-10 00:00:00,5.07,-3.47,1.6,5.0739,-3.474,1.5999
2012-07-11 00:00:00,5.26,-3.43,1.84,5.2632,-3.4281,1.8351
2012-07-12 00:00:00,6.48,-3.28,3.19,6.475,-3.2805,3.1945
2012-07-13 00:00:00,5.44,-3.25,2.19,5.4444,-3.2526,2.1918
2012-07-14 00:00:00,5.55,-3.41,2.14,5.5548,-3.4141,2.1407
2012-07-15 00:00:00,6.03,-3.08,2.95,6.0267,-3.0753,2.9514
2012-07-16 00:00:00,5.75,-3.14,2.61,5.7463,-3.14,2.6063
2012-07-17 00:00:00,5.88,-2.94,2.94,5.8819,-2.9393,2.9426
2012-07-18 00:00:00,6.96,-3.02,3.94,6.961,-3.0193,3.9417
2012-07-19 00:00:00,6.86,-3.16,3.7,6.8589,-3.1609,3.698
2012-07-20 00:00:00,6.54,-3.17,3.37,6.5411,-3.1704,3.3707
2012-07-21 00:00:00,6.44,-3.3,3.13,6.4374,-3.3046,3.1328
2012-07-22 00:00:00,6.43,-3.37,3.07,6.4325,-3.3675,3.065
2012-07-23 00:00:00,6.16,-3.33,2.83,6.1632,-3.3318,2.8314
2012-07-24 00:00:00,6.25,-3.32,2.93,6.2467,-3.315,2.9317
2012-07-25 00:00:00,6.4,-3.36,3.05,6.4034,-3.3553,3.0481
2012-07-26 00:00:00,6.03,-3.34,2.68,6.025,-3.3405,2.6845
2012-07-27 00:00:00,5.96,-3.3,2.67,5.9628,-3.2965,2.6663
2012-07-28 00:00:00,5.37,-3.56,1.81,5.372,-3.5604,1.8116
2012-07-29 00:00:00,5.11,-3.6,1.51,5.1102,-3.6041,1.5061
2012-07-30 00:00:00,5.0,-3.62,1.38,4.9983,-3.6172,1.3811
2012-07-31 00:00:00,5.68,-3.46,2.22,5.6777,-3.4554,2.2223
2012-08-01 00:00:00,5.83,-3.2,2.63,5.8262,-3.1966,2.6296
2012-08-02 00:00:00,4.77,-3.08,1.69,4.7673,-3.0796,1.6877
2012-08-03 00:00:00,4.2,-3.1,1.1,4.2021,-3.1003,1.1018
2012-08-04 00:00:00,5.75,-3.16,2.59,5.7528,-3.1581,2.5947
2012-08-05 00:00:00,5.93,-3.15,2.79,5.9347,-3.1459,2.7888
2012-08-06 00:00:00,5.49,-3.28,2.21,5.4912,-3.2795,2.2117
2012-08-07 00:00:00,5.19,-3.26,1.94,5.1938,-3.2551,1.9387
2012-08-08 00:00:00,5.91,-3.11,2.8,5.9106,-3.1105,2.8001
2012-08-09 00:00:00,5.7,-3.18,2.51,5.6955,-3.1845,2.511
2012-08-10 00:00:00,5.95,-3.16,2.79,5.9539,-3.1594,2.7945
2012-08-11 00:00:00,4.99,-3.05,1.93,4.9851,-3.0514,1.9337
2012-08-12 00:00:00,6.16,-3.19,2.97,6.1581,-3.1924,2.9657
2012-08-13 00:00:00,4.41,-3.27,1.15,4.4139,-3.2676,1.1463
2012-08-14 00:00:00,5.49,-3.35,2.14,5.49,-3.3479,2.1421
2012-08-15 00:00:00,4.75,-3.29,1.46,4.7483,-3.2905,1.4578
2012-08-16 00:00:00,5.33,-3.37,1.96,5.3271,-3.372,1.9551
2012-08-17 00:00:00,5.1,-3.34,1.76,5.0978,-3.3353,1.7625
2012-08-18 00:00:00,5.38,-3.31,2.07,5.3808,-3.313,2.0678
2012-08-19 00:00:00,5.04,-3.34,1.7,5.0382,-3.3426,1.6956
2012-08-20 00:00:00,4.96,-3.36,1.6,4.961,-3.3597,1.6013
2012-08-21 00:00:00,4.99,-3.35,1.64,4.9922,-3.3476,1.6446
2012-08-22 00:00:00,5.57,-2.88,2.69,5.5673,-2.8819,2.6854
2012-08-23 00:00:00,5.34,-2.77,2.57,5.3449,-2.7727,2.5722
2012-08-24 00:00:00,5.69,-2.94,2.76,5.6933,-2.9364,2.7569
2012-08-25 00:00:00,5.31,-3.14,2.17,5.3141,-3.1448,2.1693
2012-08-26 00:00:00,5.09,-3.19,1.9,5.0852,-3.1884,1.8968
2012-08-27 00:00:00,4.76,-3.23,1.54,4.7634,-3.2261,1.5373
2012-08-28 00:00:00,4.87,-2.97,1.89,4.8667,-2.9738,1.8929
2012-08-29 00:00:00,5.8,-3.05,2.75,5.7959,-3.0467,2.7492
2012-08-30 00:00:00,5.72,-3.07,2.65,5.7233,-3.0727,2.6506
2012-08-31 00:00:00,5.62,-3.1,2.52,5.6239,-3.0991,2.5248
2012-09-01 00:00:00,5.74,-3.01,2.73,5.7416,-3.0126,2.729
2012-09-02 00:00:00,5.58,-3.01,2.58,5.5835,-3.0079,2.5756
2012-09-03 00:00:00,5.67,-2.78,2.89,5.6671,-2.781,2.8861
2012-09-04 00:00:00,4.8,-2.53,2.27,4.8007,-2.5287,2.272
2012-09-05 00:00:00,5.05,-2.61,2.44,5.0504,-2.6119,2.4385
2012-09-06 00:00:00,5.23,-2.84,2.39,5.234,-2.8405,2.3935
2012-09-07 00:00:00,5.43,-2.98,2.46,5.4331,-2.9755,2.4576
2012-09-08 00:00:00,5.45,-2.92,2.52,5.447,-2.9239,2.5231
2012-09-09 00:00:00,3.9,-2.77,1.14,3.9022,-2.7657,1.1365
2012-09-10 00:00:00,4.84,-2.71,2.13,4.8358,-2.7094,2.1264
2012-09-11 00:00:00,5.6,-2.85,2.76,5.6023,-2.846,2.7563
2012-09-12 00:00:00,5.15,-3.07,2.08,5.1475,-3.0676,2.0799
2012-09-13 00:00:00,5.35,-2.61,2.74,5.349,-2.6073,2.7417
2012-09-14 00:00:00,5.05,-2.59,2.47,5.0533,-2.5882,2.4651
2012-09-15 00:00:00,5.45,-2.67,2.78,5.4496,-2.6725,2.7771
2012-09-16 00:00:00,5.41,-2.7,2.7,5.4093,-2.7047,2.7046
2012-09-17 00:00:00,5.39,-2.74,2.65,5.3907,-2.7436,2.6471
2012-09-18 00:00:00,5.28,-2.62,2.66,5.2798,-2.6196,2.6602
2012-09-19 00:00:00,5.2,-2.77,2.43,5.1976,-2.7712,2.4264
2012-09-20 00:00:00,5.2,-2.82,2.37,5.195,-2.8214,2.3736
2012-09-21 00:00:00,4.36,-2.65,1.71,4.3598,-2.6457,1.7141
2012-09-22 00:00:00,4.33,-2.5,1.83,4.3307,-2.4979,1.8328
2012-09-23 00:00:00,4.44,-2.57,1.88,4.4446,-2.567,1.8776
2012-09-24 00:00:00,5.05,-2.74,2.31,5.0488,-2.735,2.3138
2012-09-25 00:00:00,5.07,-2.7,2.37,5.07,-2.6975,2.3725
2012-09-26 00:00:00,5.02,-2.74,2.28,5.0188,-2.743,2.2758
2012-09-27 00:00:00,5.04,-2.78,2.26,5.0376,-2.7786,2.259
2012-09-28 00:00:00,4.98,-2.6,2.39,4.9835,-2.5968,2.3867
2012-09-29 00:00:00,4.69,-2.43,2.26,4.6904,-2.4272,2.2632
2012-09-30 00:00:00,4.66,-2.42,2.24,4.6637,-2.4209,2.2428
2012-10-01 00:00:00,4.77,-2.58,2.19,4.7656,-2.575,2.1906
2012-10-02 00:00:00,4.81,-2.63,2.18,4.807,-2.6296,2.1774
2012-10-03 00:00:00,4.77,-2.61,2.16,4.7737,-2.6143,2.1594
2012-10-04 00:00:00,4.72,-2.61,2.12,4.7238,-2.6076,2.1162
2012-10-05 00:00:00,4.6,-2.53,2.07,4.5973,-2.528,2.0693
2012-10-06 00:00:00,4.66,-2.56,2.09,4.6564,-2.5643,2.0921
2012-10-07 00:00:00,4.71,-2.56,2.15,4.7144,-2.56,2.1544
2012-10-08 00:00:00,4.62,-2.58,2.04,4.6214,-2.582,2.0394
2012-10-09 00:00:00,4.65,-2.57,2.08,4.6515,-2.5739,2.0776
2012-10-10 00:00:00,4.61,-2.52,2.09,4.6062,-2.5176,2.0886
2012-10-11 00:00:00,4.55,-2.48,2.07,4.5507,-2.476,2.0747
2012-10-12 00:00:00,4.54,-2.49,2.05,4.5381,-2.489,2.0491
2012-10-13 00:00:00,4.44,-2.47,1.98,4.4448,-2.4654,1.9794
2012-10-14 00:00:00,4.15,-2.51,1.64,4.1512,-2.5072,1.644
2012-10-15 00:00:00,4.53,-2.58,1.94,4.5283,-2.5848,1.9435
2012-10-16 00:00:00,4.44,-2.61,1.83,4.4396,-2.6098,1.8298
2012-10-17 00:00:00,4.18,-2.31,1.87,4.181,-2.31,1.871
2012-10-18 00:00:00,4.26,-2.36,1.9,4.2595,-2.3638,1.8957
2012-10-19 00:00:00,4.31,-2.41,1.9,4.3073,-2.4056,1.9017
2012-10-20 00:00:00,4.34,-2.59,1.75,4.3401,-2.5947,1.7454
2012-10-21 00:00:00,4.29,-2.7,1.59,4.2889,-2.7028,1.5861
2012-10-22 00:00:00,4.08,-2.46,1.62,4.0804,-2.4565,1.6239
2012-10-23 00:00:00,3.91,-2.29,1.63,3.9109,-2.2851,1.6258
2012-10-24 00:00:00,4.1,-2.36,1.74,4.0998,-2.3558,1.744
2012-10-25 00:00:00,4.11,-2.51,1.6,4.1066,-2.5103,1.5963
2012-10-26 00:00:00,4.11,-2.69,1.42,4.107,-2.6876,1.4194
2012-10-27 00:00:00,3.47,-2.56,0.91,3.4693,-2.5555,0.9138
